statistic_yyy,district_code,site_id,village,edu_age_15up_total,edu_doctor_graduated_m,edu_doctor_graduated_f,edu_doctor_ungraduated_m,edu_doctor_ungraduated_f,edu_master_graduated_m,edu_master_graduated_f,edu_master_ungraduated_m,edu_master_ungraduated_f,edu_university_graduated_m,edu_university_graduated_f,edu_university_ungraduated_m,edu_university_ungraduated_f,edu_juniorcollege_2ys_graduated_m,edu_juniorcollege_2ys_graduated_f,edu_juniorcollege_2ys_ungraduated_m,edu_juniorcollege_2ys_ungraduated_f,edu_juniorcollege_5ys_final2y_graduated_m,edu_juniorcollege_5ys_final2y_graduated_f,edu_juniorcollege_5ys_final2y_ungraduated_m,edu_juniorcollege_5ys_final2y_ungraduated_f,edu_senior_graduated_m,edu_senior_graduated_f,edu_senior_ungraduated_m,edu_senior_ungraduated_f,edu_seniorvocational_graduated_m,edu_seniorvocational_graduated_f,edu_seniorvocational_ungraduated_m,edu_seniorvocational_ungraduated_f,edu_juniorcollege_5ys_first3y_ungraduated_m,edu_juniorcollege_5ys_first3y_ungraduated_f,edu_junior_graduated_m,edu_junior_graduated_f,edu_junior_ungraduated_m,edu_junior_ungraduated_f,edu_juniorvocational_graduated_m,edu_juniorvocational_graduated_f,edu_juniorvocational_ungraduated_m,edu_juniorvocational_ungraduated_f,edu_primary_graduated_m,edu_primary_graduated_f,edu_primary_ungraduated_m,edu_primary_ungraduated_f,edu_selftaughtl_m,edu_selftaughtl_f,edu_illiterate_m,edu_illiterate_f
107,65000140022,新北市蘆洲區,仁愛里,4858,4,4,7,1,110,65,37,21,437,492,203,189,89,142,33,23,92,74,8,6,154,155,89,74,375,411,150,104,8,21,331,373,29,36,4,0,0,2,198,240,11,18,0,6,1,31
107,65000140023,新北市蘆洲區,忠義里,2977,2,2,4,1,48,23,16,14,243,288,131,83,71,98,39,35,58,53,4,5,107,115,40,29,235,261,92,72,5,15,196,248,30,31,1,0,0,0,94,137,5,20,0,3,1,22
107,65000140024,新北市蘆洲區,九芎里,5042,4,0,4,2,90,42,42,13,420,505,225,197,116,140,32,23,91,85,2,6,166,173,84,70,400,438,170,105,7,22,395,454,33,25,2,2,0,0,143,245,10,32,3,3,3,18
107,65000140025,新北市蘆洲區,中華里,3043,4,3,1,0,55,33,17,14,277,318,115,101,67,84,21,19,58,46,4,1,91,102,52,34,255,229,92,68,1,6,202,250,13,19,4,3,0,2,138,187,9,19,1,6,2,20
107,65000140026,新北市蘆洲區,得仁里,2819,1,1,1,0,61,33,13,11,248,259,93,84,66,88,21,17,36,42,9,2,109,91,28,45,219,246,72,54,5,6,237,247,22,15,2,0,1,0,118,171,5,17,1,4,1,17
107,65000140027,新北市蘆洲區,仁德里,4975,7,2,3,0,129,77,36,26,445,541,184,158,120,130,32,21,110,88,3,6,188,142,82,63,349,397,123,91,3,19,383,429,34,21,1,1,0,0,205,243,10,31,1,9,1,31
107,65000140028,新北市蘆洲區,仁義里,5037,4,2,3,0,118,70,37,28,382,443,176,134,111,122,36,26,119,82,12,5,224,158,86,58,473,381,181,81,3,5,516,385,46,24,1,3,1,2,189,239,16,29,3,6,0,17
107,65000140029,新北市蘆洲區,光明里,4440,2,1,6,1,74,39,25,14,388,442,176,143,111,148,35,31,85,81,10,8,140,126,66,63,361,384,135,82,13,20,294,320,27,28,2,2,0,0,190,298,17,22,2,6,1,21
107,65000140030,新北市蘆洲區,保新里,2883,4,2,2,3,66,41,9,13,268,309,108,92,68,69,21,21,58,49,2,1,95,101,40,32,242,243,64,44,8,10,180,224,25,18,2,1,2,0,125,164,9,22,5,2,5,14
107,65000140031,新北市蘆洲區,長安里,4745,3,1,7,1,68,41,30,18,394,412,209,163,93,119,42,46,87,87,12,2,175,149,69,68,395,397,160,129,11,15,404,438,35,30,0,0,0,0,143,224,11,25,0,9,1,22
107,65000140032,新北市蘆洲區,民和里,2558,3,0,3,0,52,20,16,2,196,202,105,75,55,68,16,13,48,43,2,3,107,91,45,31,194,201,75,50,3,9,199,211,13,20,1,0,0,0,129,190,8,24,3,11,1,20
107,65000140033,新北市蘆洲區,忠孝里,2253,1,0,2,0,49,30,17,10,207,242,84,91,41,65,23,12,52,48,5,3,66,73,45,36,187,165,61,43,2,5,164,198,18,12,2,0,1,0,72,98,2,9,1,0,0,11
107,65000140034,新北市蘆洲區,福安里,3001,3,0,3,0,53,34,20,10,277,334,116,113,83,94,23,10,65,52,6,5,127,101,51,36,213,256,100,61,6,8,194,242,19,15,0,4,0,0,84,139,2,7,1,10,1,23
107,65000140035,新北市蘆洲區,永安里,4741,6,0,4,1,88,58,22,15,422,461,173,155,127,143,35,36,81,81,8,6,197,185,80,52,374,398,155,96,5,16,323,444,28,28,2,3,0,1,139,210,13,30,0,8,1,31
107,65000140036,新北市蘆洲區,延平里,3830,4,0,0,0,56,39,26,16,291,331,190,135,95,106,22,22,76,59,10,5,148,148,64,41,326,359,116,86,7,11,314,365,29,18,0,1,1,1,93,166,11,18,3,1,1,19
107,65000140037,新北市蘆洲區,成功里,6963,6,3,4,6,143,80,58,37,573,690,334,317,169,195,44,41,133,123,19,4,227,234,110,116,602,659,208,140,18,29,487,570,37,41,4,1,4,1,146,259,17,36,0,5,1,32
107,65000140038,新北市蘆洲區,永德里,4196,2,1,3,2,69,43,35,24,386,439,192,147,89,114,37,28,68,70,4,1,166,147,58,57,328,397,135,110,5,14,319,316,22,17,3,0,0,1,105,183,11,26,1,1,1,19
107,65000150001,新北市五股區,興珍里,4364,5,5,4,2,90,53,23,11,420,403,171,123,117,121,27,21,77,74,11,3,137,100,56,45,406,372,121,79,5,10,301,294,38,32,3,2,1,0,229,286,14,31,1,3,5,32
107,65000150002,新北市五股區,更寮里,1147,3,0,0,0,17,19,2,3,64,86,36,43,33,27,5,6,27,12,3,1,35,24,23,10,115,90,37,20,2,0,112,66,16,14,1,0,0,0,72,81,6,13,0,3,0,20
107,65000150003,新北市五股區,集福里,3582,4,1,5,1,47,32,17,8,247,288,140,117,105,105,21,22,87,62,4,5,131,115,50,46,372,328,124,70,9,17,256,247,31,23,3,3,1,0,142,232,10,32,1,3,0,18
107,65000150004,新北市五股區,觀音里,1340,0,0,0,0,14,5,5,2,76,92,51,40,38,25,5,4,16,3,2,1,45,27,20,8,114,103,53,35,1,4,137,89,19,11,0,0,0,0,112,118,21,12,0,0,6,26
107,65000150005,新北市五股區,成州里,5517,3,1,2,0,67,35,19,16,400,460,203,177,151,145,45,36,101,61,8,5,152,127,78,52,515,513,200,143,6,19,495,421,60,39,6,2,1,0,257,375,19,44,4,8,3,43
107,65000150006,新北市五股區,成功里,5697,6,3,5,0,86,53,26,22,495,537,219,183,154,218,45,34,85,86,4,6,184,173,90,77,523,542,161,143,14,22,420,408,59,31,1,2,0,0,203,297,17,34,2,4,3,20
107,65000150007,新北市五股區,五龍里,1340,0,0,0,0,13,5,1,1,87,90,47,41,24,37,6,3,20,11,6,0,45,30,22,7,141,97,58,33,4,2,140,81,12,17,1,0,0,0,98,114,9,17,0,1,2,17
107,65000150008,新北市五股區,五股里,4067,4,1,3,4,77,56,27,12,316,331,149,136,115,113,30,10,79,65,6,4,141,110,69,51,411,376,125,91,3,8,315,231,51,32,3,2,0,1,163,271,20,28,1,4,1,21
107,65000150009,新北市五股區,五福里,3243,1,0,2,2,47,32,14,13,264,290,120,88,109,101,14,19,71,45,4,3,93,83,45,30,328,297,120,81,7,13,237,224,37,20,3,3,1,1,126,191,10,28,0,8,5,13
107,65000150010,新北市五股區,德音里,4852,12,4,2,4,112,58,36,24,424,466,238,219,130,177,40,23,107,90,6,1,178,157,85,73,415,481,144,75,4,16,282,305,38,34,1,5,0,0,117,201,13,26,1,4,1,23
107,65000150011,新北市五股區,陸一里,2390,4,1,1,0,46,25,14,8,213,201,74,70,66,55,12,7,63,34,5,2,101,75,33,22,232,209,78,55,5,5,132,120,18,21,0,1,0,0,58,227,8,39,2,5,0,43
107,65000150012,新北市五股區,貿商里,2824,2,1,5,1,65,31,15,11,276,251,101,100,106,99,19,7,74,50,6,2,122,127,50,37,230,275,68,41,7,9,120,138,17,15,0,3,1,0,59,218,8,33,1,7,2,14
107,65000150013,新北市五股區,德泰里,4075,1,1,5,1,68,36,23,14,320,412,124,163,138,147,40,22,83,57,4,4,132,141,53,47,401,442,127,80,10,12,246,267,28,25,5,3,0,0,114,210,9,36,2,4,3,15
107,65000150014,新北市五股區,成德里,2939,2,0,2,2,40,32,11,11,206,275,85,92,73,87,22,17,54,33,4,6,88,75,24,31,298,237,95,53,7,12,254,200,27,15,1,0,0,0,164,241,8,28,0,6,3,18
107,65000150015,新北市五股區,六福里,3526,2,3,1,0,56,28,25,16,296,295,158,142,106,120,26,27,63,52,4,5,129,122,62,48,333,401,99,67,4,9,241,225,22,27,1,1,2,0,86,171,9,21,0,2,1,18
107,65000150016,新北市五股區,集賢里,3601,2,1,2,0,44,25,16,19,282,303,131,136,91,97,11,17,43,48,6,1,111,104,47,38,354,349,117,92,7,24,296,286,30,24,2,0,1,1,154,223,15,18,0,6,2,25
107,65000150017,新北市五股區,民義里,3164,1,2,3,1,58,44,26,12,284,275,137,105,76,93,17,20,65,48,2,3,93,86,43,29,305,309,86,63,7,13,221,205,26,28,0,1,0,1,119,183,10,31,1,6,4,22
107,65000150018,新北市五股區,成泰里,7757,15,10,5,3,152,107,54,43,808,824,302,253,261,286,60,54,183,134,13,6,237,221,105,93,688,762,231,141,15,17,476,419,61,44,3,4,3,0,204,332,22,51,2,9,4,40
107,65000150019,新北市五股區,水碓里,7117,9,3,6,1,146,83,69,30,630,756,305,259,203,229,42,50,142,113,9,3,252,205,100,108,604,693,218,124,18,20,435,474,62,35,5,2,1,1,225,356,16,36,0,9,5,25
107,65000150020,新北市五股區,福德里,3013,3,0,4,2,39,31,13,9,243,264,120,105,89,108,21,22,56,56,5,3,124,104,60,34,291,315,115,62,4,11,165,154,33,23,4,2,0,1,93,163,13,30,3,2,0,14
107,65000160001,新北市泰山區,大科里,871,0,1,1,0,11,4,6,3,51,65,33,25,18,19,7,0,14,4,0,1,30,20,19,9,85,85,29,17,5,5,101,61,10,7,1,0,0,0,41,47,2,6,2,4,1,21
107,65000160002,新北市泰山區,黎明里,3197,6,0,4,1,59,35,19,12,256,274,119,105,98,141,18,19,54,55,12,5,108,88,68,56,287,322,92,72,8,8,202,230,24,21,1,2,1,0,104,168,9,12,1,5,3,13
107,65000160003,新北市泰山區,山腳里,6152,5,3,5,0,115,65,28,23,567,589,218,179,183,230,52,32,159,90,17,9,229,179,104,96,539,562,149,118,21,15,420,436,35,47,7,3,0,2,198,360,5,30,2,5,7,14
107,65000160004,新北市泰山區,福泰里,2635,4,0,3,1,34,22,13,12,201,211,77,74,65,71,16,12,58,34,5,2,113,66,58,39,226,212,78,58,14,8,213,202,13,21,5,4,1,3,129,207,5,18,3,7,3,14
107,65000160005,新北市泰山區,楓樹里,4076,10,1,3,4,60,49,32,16,356,385,156,123,131,142,30,16,97,73,8,3,166,138,69,67,331,310,124,59,12,19,251,279,26,31,13,3,2,0,138,264,9,33,5,6,2,24
107,65000160006,新北市泰山區,同榮里,3755,4,2,3,3,88,44,22,23,345,384,140,128,117,109,39,30,79,75,8,1,127,105,66,43,316,346,100,63,16,16,211,239,24,30,2,4,1,0,121,231,3,13,2,9,1,22
107,65000160007,新北市泰山區,義學里,4257,4,2,3,2,97,61,22,19,397,406,147,151,118,127,34,20,88,75,9,5,159,146,82,62,366,360,91,87,23,10,281,291,39,22,0,4,0,3,143,248,9,17,2,1,1,23
107,65000160008,新北市泰山區,明志里,3409,8,1,6,0,80,52,28,14,316,345,124,88,76,109,15,21,74,56,8,4,112,100,47,29,325,327,87,55,11,9,192,303,20,24,8,1,0,0,113,178,8,12,2,2,1,18
107,65000160009,新北市泰山區,貴子里,3643,20,2,10,4,101,57,24,21,323,378,138,114,111,121,25,15,85,61,3,6,136,104,59,42,336,319,87,53,7,7,189,249,32,15,5,2,0,0,106,237,7,15,1,0,1,15
107,65000160010,新北市泰山區,貴和里,4508,8,2,5,3,114,55,37,25,401,450,151,138,106,123,27,26,114,87,5,1,186,145,74,65,437,408,100,69,11,8,316,394,31,26,5,3,3,0,101,205,9,14,0,6,1,13
107,65000160011,新北市泰山區,同興里,3392,6,3,4,6,102,56,23,23,311,368,139,114,106,125,16,10,63,80,4,4,128,101,65,60,299,336,69,56,9,8,150,180,27,17,1,1,2,0,104,177,4,20,2,2,1,10
107,65000160012,新北市泰山區,義仁里,7553,10,4,16,6,238,134,66,40,760,876,314,272,234,273,61,47,155,159,15,5,245,209,131,118,646,677,155,136,27,18,338,452,36,44,10,6,0,0,213,320,17,33,2,7,1,27
107,65000160013,新北市泰山區,泰友里,2043,1,1,4,1,41,21,10,18,190,212,62,78,37,56,15,10,41,25,4,0,58,50,39,20,203,193,60,29,5,7,146,162,17,8,1,1,0,0,60,124,2,13,1,4,2,11
107,65000160014,新北市泰山區,新明里,3059,5,1,3,0,69,39,17,9,233,303,96,102,72,89,29,11,56,47,5,3,138,104,47,31,278,258,91,65,12,12,190,239,26,21,2,3,3,0,103,206,5,20,2,3,2,9
107,65000160015,新北市泰山區,貴賢里,3427,11,4,7,4,112,60,30,20,338,395,111,126,93,103,20,17,105,70,4,1,157,103,43,44,309,309,57,44,10,7,137,228,25,21,4,4,1,0,82,183,1,11,1,2,1,12
107,65000160016,新北市泰山區,福興里,3307,6,1,4,1,90,60,25,23,324,343,112,121,112,158,22,19,104,76,9,3,114,93,56,59,247,296,65,50,9,8,156,181,27,20,2,0,0,0,93,175,3,17,1,4,1,17
107,65000160017,新北市泰山區,全興里,7771,15,11,9,5,293,191,58,44,778,904,238,231,298,433,54,34,220,197,13,13,249,264,162,142,602,705,182,140,24,32,326,376,55,47,4,4,4,0,133,224,8,22,4,6,1,16
107,65000170001,新北市林口區,東林里,3833,3,1,3,0,60,30,25,17,320,327,120,113,92,112,27,11,86,68,4,8,147,114,62,51,328,298,112,81,21,18,258,219,41,43,3,3,0,1,186,295,21,44,7,12,4,37
107,65000170002,新北市林口區,林口里,5053,8,3,3,1,95,58,41,23,463,498,196,183,115,153,35,35,130,121,18,11,205,184,99,69,412,435,139,73,21,26,275,265,44,51,2,3,2,0,158,316,6,32,3,11,3,29
107,65000170003,新北市林口區,西林里,8899,43,14,19,10,335,265,83,50,1015,1065,369,322,212,306,60,34,314,228,19,14,300,288,174,172,568,702,183,117,22,19,358,387,65,60,2,3,1,1,209,356,21,41,4,9,6,54
107,65000170004,新北市林口區,菁湖里,3951,22,8,2,2,132,82,35,20,427,435,154,136,83,102,22,11,125,102,14,2,139,143,73,62,281,301,70,40,21,18,168,178,31,34,4,1,1,0,119,250,16,31,7,7,6,34
107,65000170005,新北市林口區,中湖里,3878,8,1,5,2,106,62,33,18,309,390,121,124,89,122,30,11,105,82,3,2,127,132,87,73,332,292,114,74,28,21,229,176,28,39,1,0,1,0,140,227,21,38,6,9,11,49
107,65000170006,新北市林口區,湖北里,1422,0,2,0,1,28,16,10,4,98,120,51,37,29,37,14,6,40,25,6,3,56,41,25,20,131,101,51,24,14,7,99,69,10,11,1,1,0,0,79,103,14,11,2,0,3,22
107,65000170007,新北市林口區,湖南里,18290,132,49,50,29,1118,735,194,163,2517,2979,576,547,525,823,109,105,521,595,42,24,446,679,276,266,961,1278,243,193,46,43,387,526,104,116,6,14,1,2,216,473,42,63,7,8,7,54
107,65000170008,新北市林口區,南勢里,16538,169,81,58,34,1203,793,178,162,2379,2922,529,497,437,732,71,76,482,566,17,23,358,511,263,272,692,1053,196,157,30,45,298,415,75,84,4,5,2,1,156,354,32,52,7,10,6,51
107,65000170009,新北市林口區,東勢里,5514,20,6,9,4,181,122,64,36,567,675,212,206,133,185,46,40,167,146,14,9,188,193,119,96,381,453,119,92,15,10,196,253,41,26,3,1,0,0,147,270,14,26,3,3,1,22
107,65000170010,新北市林口區,頂福里,1062,1,0,0,0,10,4,5,1,51,71,28,39,12,19,6,6,14,12,4,0,48,26,11,17,118,68,33,17,3,6,108,44,9,8,2,0,0,0,90,95,11,15,3,1,6,40
107,65000170011,新北市林口區,下福里,1274,1,0,0,0,18,8,1,5,83,128,54,39,25,21,11,2,22,14,2,1,33,23,25,17,150,99,59,35,3,1,96,57,4,6,0,0,0,0,62,72,11,23,8,1,8,46
107,65000170012,新北市林口區,嘉寶里,953,0,1,0,0,9,7,2,3,54,82,41,43,21,21,6,2,17,13,4,0,49,24,11,15,71,54,33,14,6,6,82,44,11,7,1,0,1,0,78,56,12,6,1,4,4,37
107,65000170013,新北市林口區,瑞平里,858,2,1,0,0,18,9,2,4,60,88,38,26,16,15,6,5,14,9,1,0,35,17,12,11,59,47,29,19,3,3,86,46,11,7,0,0,0,0,60,45,4,7,7,1,2,33
107,65000170014,新北市林口區,太平里,1474,1,0,1,1,18,10,9,2,104,162,68,59,20,37,11,8,20,17,1,2,43,53,26,24,117,104,62,17,9,10,109,71,9,9,0,0,0,1,82,86,13,20,4,8,4,42
107,65000170015,新北市林口區,仁愛里,6167,46,32,17,8,324,217,76,66,768,936,274,266,152,225,44,28,189,206,12,9,184,220,130,119,296,441,86,65,9,30,125,159,40,37,2,4,0,1,71,192,19,19,1,3,1,18
107,65000170016,新北市林口區,麗林里,7880,44,21,24,9,331,226,70,67,869,1076,355,374,171,307,42,47,249,264,17,14,222,282,212,189,454,642,155,111,25,43,229,236,50,47,3,5,0,0,83,237,24,30,1,2,1,20
107,65000170017,新北市林口區,麗園里,3771,10,5,6,5,111,61,30,25,384,432,168,141,94,127,19,23,112,111,12,4,147,115,73,63,305,330,76,53,8,21,136,152,23,16,2,0,2,0,102,206,13,21,1,1,1,24
107,65000180001,新北市深坑區,深坑里,3146,8,3,4,1,79,55,13,13,278,309,140,108,73,96,13,18,96,76,8,5,122,134,58,59,250,267,96,67,2,11,153,134,24,19,1,1,0,1,120,182,9,20,0,7,1,12
107,65000180002,新北市深坑區,萬順里,2356,7,5,3,5,43,39,14,7,206,224,101,71,62,64,12,5,66,35,7,5,78,87,28,24,213,194,48,37,3,6,153,118,16,31,0,0,0,0,99,194,8,15,1,4,3,15
107,65000180003,新北市深坑區,土庫里,2823,10,5,4,1,52,31,29,9,265,266,111,81,62,92,24,18,72,49,4,3,99,102,55,46,218,208,91,54,2,5,187,168,16,26,0,2,1,0,106,164,15,23,3,3,4,37
107,65000180004,新北市深坑區,昇高里,1993,8,2,2,2,41,40,10,12,194,187,70,55,51,44,13,10,48,50,4,5,80,69,34,32,167,167,54,20,2,4,133,91,13,17,0,0,0,0,110,104,8,17,1,6,1,15
107,65000180005,新北市深坑區,阿柔里,577,0,1,0,0,12,5,0,2,43,40,22,18,17,12,6,0,8,3,0,0,22,18,13,11,57,44,13,13,0,0,47,29,3,4,0,1,0,0,46,44,5,8,1,1,0,8
107,65000180006,新北市深坑區,埔新里,5834,17,10,5,9,177,106,47,35,603,646,236,188,165,191,41,38,142,132,11,6,178,212,96,111,433,543,161,76,8,19,261,285,36,29,1,3,1,0,158,330,13,38,2,5,2,28
107,65000180007,新北市深坑區,萬福里,2535,9,5,6,3,75,38,19,14,225,243,82,84,67,63,9,15,61,66,2,4,119,90,46,36,170,196,62,47,0,6,161,99,26,18,0,0,0,1,124,180,5,25,5,5,4,20
107,65000180008,新北市深坑區,賴仲里,2155,14,15,3,3,56,50,18,14,233,235,91,62,55,82,14,4,71,64,2,5,79,70,26,34,175,181,60,39,2,4,91,84,19,10,0,2,0,0,62,77,5,14,6,1,4,19
107,65000190001,新北市石碇區,石碇里,405,0,1,0,0,7,7,3,1,25,36,8,9,9,7,2,1,4,8,1,1,13,3,3,6,54,30,20,8,0,0,24,22,9,7,2,1,1,0,26,36,2,2,1,0,0,5
107,65000190002,新北市石碇區,潭邊里,819,2,0,0,0,10,3,3,2,58,54,25,28,17,16,3,3,14,11,1,1,26,18,6,7,88,61,41,20,2,4,69,39,11,4,0,1,0,0,64,66,3,14,2,2,2,18
107,65000190003,新北市石碇區,隆盛里,706,0,0,0,0,19,6,1,0,32,49,17,20,17,15,5,3,11,7,3,0,37,18,10,11,67,35,22,14,1,4,83,51,4,6,3,0,0,0,52,50,5,14,2,3,1,8
107,65000190004,新北市石碇區,烏塗里,676,2,0,1,0,14,8,3,0,29,31,13,16,13,20,3,2,19,12,0,0,25,13,6,4,64,41,24,13,1,1,66,32,14,6,1,0,0,0,80,51,7,12,2,1,3,23
107,65000190005,新北市石碇區,彭山里,321,0,0,0,0,3,0,1,1,16,16,9,10,8,6,3,2,1,1,1,0,8,12,5,2,28,22,12,6,0,1,34,14,7,2,0,0,0,0,37,29,3,3,1,2,2,13
107,65000190006,新北市石碇區,豐田里,385,1,1,1,1,3,5,1,2,22,19,4,9,10,6,0,1,5,3,0,1,12,13,3,6,35,19,9,3,1,0,42,14,6,2,0,0,0,0,64,31,5,7,2,4,1,11
107,65000190007,新北市石碇區,永定里,617,0,1,0,0,5,2,4,4,19,26,14,17,7,10,4,1,9,6,3,1,13,13,13,11,55,48,28,11,1,2,88,45,11,3,1,0,0,1,45,62,8,10,1,3,2,9
107,65000190008,新北市石碇區,中民里,759,0,0,1,0,5,6,3,2,44,36,18,15,17,9,4,5,13,5,0,0,12,10,12,5,99,56,34,12,1,0,103,52,12,4,0,0,0,0,53,64,6,17,3,1,3,17
107,65000190009,新北市石碇區,光明里,292,0,0,0,0,3,1,2,1,17,12,11,7,5,4,2,0,3,3,0,0,11,10,2,2,26,25,9,2,0,1,37,15,3,4,0,0,0,0,28,15,6,4,3,1,2,15
107,65000190010,新北市石碇區,豐林里,332,0,0,1,0,2,1,3,1,24,24,5,8,10,11,1,3,3,4,0,0,17,6,8,6,32,24,13,6,0,0,34,18,4,2,1,0,0,0,15,27,5,5,1,2,0,5
107,65000190011,新北市石碇區,永安里,818,0,0,0,0,5,7,3,0,51,64,39,35,11,19,4,7,2,10,3,1,21,23,7,11,72,59,20,16,3,1,73,52,9,4,0,0,0,1,78,67,4,10,1,1,3,21
107,65000190012,新北市石碇區,格頭里,986,2,1,3,1,14,8,7,5,54,66,41,35,17,35,7,4,16,6,3,0,32,22,11,11,81,60,26,16,1,5,85,64,11,11,0,1,0,0,101,91,7,5,3,2,1,14
107,65000200001,新北市坪林區,粗窟里,868,2,0,1,0,8,0,4,3,42,54,24,19,19,10,4,4,12,6,0,1,33,24,11,4,113,60,14,16,1,5,85,37,7,5,0,0,0,0,87,83,12,20,3,1,9,25
107,65000200002,新北市坪林區,坪林里,1310,4,1,4,2,28,14,13,4,94,107,39,36,33,15,6,4,35,16,0,1,53,34,19,14,147,118,44,15,2,4,73,61,8,10,0,0,0,0,95,100,9,17,1,2,2,26
107,65000200003,新北市坪林區,大林里,1178,5,0,1,0,22,14,6,3,59,74,37,31,15,23,6,3,17,20,1,1,46,22,14,11,110,73,32,14,2,6,120,63,14,5,0,1,0,0,106,92,24,23,4,5,21,32
107,65000200004,新北市坪林區,石𥕢里,433,0,0,0,0,4,2,4,2,26,29,11,12,8,7,0,3,3,3,0,1,17,9,9,4,31,22,13,4,1,3,46,19,2,3,0,0,0,0,35,50,9,4,4,1,8,24
107,65000200005,新北市坪林區,上德里,851,1,1,0,0,9,7,1,1,46,48,26,21,19,8,6,2,16,5,0,1,47,30,12,10,76,54,33,8,1,3,96,52,10,6,2,2,1,0,70,62,9,15,3,2,0,29
107,65000200006,新北市坪林區,水德里,638,1,2,0,0,10,5,1,2,24,26,22,23,10,8,4,2,11,8,1,0,29,20,7,8,72,42,15,13,2,0,63,37,4,4,0,0,0,0,51,56,8,14,2,5,3,23
107,65000200007,新北市坪林區,漁光里,831,1,1,0,0,11,5,2,0,29,29,10,17,17,15,3,5,13,9,1,1,35,20,8,2,69,50,17,12,0,1,80,46,11,3,1,1,2,0,127,121,9,15,2,0,3,27
107,65000210001,新北市三芝區,八賢里,324,1,0,0,0,2,2,1,0,21,10,3,10,6,6,2,2,4,1,0,0,15,7,2,7,34,19,11,3,3,8,46,22,1,2,0,0,0,0,25,25,3,3,0,0,3,14
107,65000210002,新北市三芝區,埔頭里,4991,6,2,4,3,63,45,28,21,405,427,188,183,102,117,33,36,73,76,5,7,165,151,81,71,437,461,145,99,39,34,441,459,38,30,1,1,2,0,164,220,14,32,6,11,8,57
107,65000210003,新北市三芝區,古庄里,1103,1,1,0,0,19,17,7,5,80,79,33,30,23,29,7,3,20,18,4,1,60,43,20,16,87,91,27,21,10,1,100,67,3,5,0,0,0,0,67,70,2,7,2,0,2,25
107,65000210004,新北市三芝區,新庄里,821,0,0,0,0,7,5,4,3,40,58,21,27,14,19,9,8,12,9,2,1,18,20,16,8,99,54,15,14,8,6,84,61,9,4,0,0,0,0,54,49,8,7,4,3,12,29
107,65000210005,新北市三芝區,埔坪里,6414,3,1,7,0,73,42,26,19,407,404,216,184,143,152,33,33,113,93,9,9,198,191,115,96,584,608,187,135,60,60,655,556,60,59,1,4,2,0,256,353,42,74,12,15,23,101
107,65000210006,新北市三芝區,茂長里,659,1,0,1,0,16,7,3,0,66,61,30,19,8,11,3,2,23,21,2,0,19,14,16,9,79,61,8,6,6,1,39,35,4,3,1,0,0,0,18,40,4,4,1,0,1,16
107,65000210007,新北市三芝區,橫山里,515,0,0,1,0,1,3,0,0,20,30,9,8,16,10,1,0,6,3,0,0,16,11,5,1,50,34,18,6,3,1,79,34,4,2,0,0,0,0,46,30,4,5,14,4,8,32
107,65000210008,新北市三芝區,錫板里,711,0,0,1,0,8,3,3,1,42,44,25,8,14,10,4,3,11,5,2,1,17,9,8,5,74,47,21,6,2,2,102,45,5,2,1,0,0,0,61,49,13,9,6,0,6,36
107,65000210009,新北市三芝區,後厝里,2132,11,8,3,2,56,42,17,16,228,241,67,50,55,57,8,13,62,50,4,5,110,86,17,26,155,163,32,21,11,11,117,98,12,21,0,2,0,0,87,105,8,10,4,2,11,28
107,65000210010,新北市三芝區,福德里,813,4,2,0,1,25,15,10,5,78,103,20,25,10,17,1,1,13,12,0,0,14,20,4,8,70,54,20,22,5,6,77,52,6,2,0,1,1,0,37,31,6,5,3,3,5,19
107,65000210011,新北市三芝區,圓山里,549,0,0,0,0,5,3,1,3,24,16,13,15,8,10,4,0,4,3,0,0,12,8,11,3,72,44,18,8,4,3,73,48,3,6,0,0,0,0,42,28,9,5,7,0,8,28
107,65000210012,新北市三芝區,店子里,614,1,0,1,0,7,3,1,3,39,31,15,7,14,8,4,0,9,6,0,1,16,8,4,9,75,54,15,12,1,5,70,45,3,2,0,0,0,0,63,46,5,4,0,1,4,22
107,65000210013,新北市三芝區,興華里,1218,3,1,1,1,23,12,2,7,88,88,41,29,45,27,10,5,32,25,1,2,23,21,13,13,131,100,33,19,7,2,116,70,9,3,0,0,0,0,74,88,4,14,5,2,7,21
107,65000220001,新北市石門區,德茂里,1157,0,0,0,0,13,4,4,4,72,81,35,17,18,21,6,10,13,7,1,0,42,19,29,11,140,110,31,32,6,7,112,124,9,9,0,0,0,0,66,59,18,21,0,1,1,4
107,65000220002,新北市石門區,富基里,1447,0,0,0,0,8,10,3,3,86,111,32,52,27,23,6,5,20,14,4,2,70,47,15,23,174,141,34,45,15,10,108,112,5,3,0,1,1,0,88,105,9,22,5,1,0,7
107,65000220003,新北市石門區,老梅里,2263,2,0,1,0,21,21,10,5,136,178,74,51,41,44,9,14,33,29,4,1,73,73,36,26,208,197,87,69,13,9,243,178,16,8,0,0,0,0,118,183,17,25,2,1,2,5
107,65000220004,新北市石門區,山溪里,918,2,0,0,0,4,6,7,2,49,50,31,22,11,14,5,5,7,15,3,0,25,19,10,8,101,74,35,21,6,4,94,63,7,4,0,0,0,0,88,72,21,28,2,2,0,1
