page_id,page_name,type,type_sub,page_url,politician_name,party,chamber,state,district_rep,main_page,post_count
1397911960432820,Donald Trump Republic 2016,group,,https://www.facebook.com/TrumpPence2016Republic,,,,,,,
68771922854,Essence,media,website,https://www.facebook.com/essence,,,,,,,
73881494481,African-American Conservatives,media,website,https://www.facebook.com/AACONS,,,,,,,
554069604681993,"El Bueno, La Mala, y El Feo",media,radio,https://www.facebook.com/buenomalafeo,,,,,,,
360781383974396,The Everlasting GOP Stoppers,media,website,https://www.facebook.com/TheEverlastingGopStoppers,,,,,,,
354339424984,Aquí y Ahora,media,tv,https://www.facebook.com/aquiyahora,,,,,,,
193062840830669,Liberal Licious,media,website,https://www.facebook.com/LiberalLicious,,,,,,,
155840847453,Bill Whittle,figure,journalist,https://www.facebook.com/bill.whittle,,,,,,,
126339201288,El Nuevo Herald,media,newspaper,https://www.facebook.com/elnuevoherald,,,,,,,
129617873765147,Daily Express,media,newspaper,https://www.facebook.com/DailyExpress,,,,,,,
186625219983,The African History Network,media,radio,https://www.facebook.com/186625219983,,,,,,,
407983411392,The Bitchy Pundit,media,website,https://www.facebook.com/BitchyPundit,,,,,,,
33455892182,Crooks and Liars,media,website,https://www.facebook.com/crooksandliars.site,,,,,,,
437674196342052,We the People,group,,https://www.facebook.com/tjf2006,,,,,,,
329417987110870,Conservative Intelligence Briefing,media,website,https://www.facebook.com/ConservativeIntel,,,,,,,
6204742571,Sierra Club,group,,https://www.facebook.com/SierraClub,,,,,,,
5978057725,Libertarian Party,group,,https://www.facebook.com/libertarians,,,,,,,
113676922032321,Larry Elder,figure,journalist,https://www.facebook.com/TakeBackThisCountry,,,,,,,
70644859198,Q13 FOX,media,tv,https://www.facebook.com/Q13FOX,,,,,,,
295199098300,Scary Mommy,media,website,https://www.facebook.com/thescarymommy,,,,,,,
158671177481084,Greta Van Susteren,figure,journalist,https://www.facebook.com/greta,,,,,,,
12503116997,Dennis Prager,figure,journalist,https://www.facebook.com/DennisPrager,,,,,,,
41632789656,Townhall.com,media,website,https://www.facebook.com/townhallcom,,,,,,,
9351577890,Nicholas Kristof,figure,journalist,https://www.facebook.com/kristof,,,,,,,
77710564137,Fox 9,media,tv,https://www.facebook.com/fox9kmsp,,,,,,,
392195624197755,The Party of Scrooge - History of American Politics,group,,https://www.facebook.com/ThePartyOfScrooge,,,,,,,
196601040368145,I Acknowledge Class Warfare Exists,group,,https://www.facebook.com/ClassWarfareExists,,,,,,,
266790296879,Bloomberg,media,tv,https://www.facebook.com/bloombergbusiness,,,,,,,
7382473689,Al Jazeera English,media,tv,https://www.facebook.com/aljazeera,,,,,,,
59404413854,FOX 29,media,tv,https://www.facebook.com/fox29philadelphia,,,,,,,
72391084613,KTLA 5 News,media,tv,https://www.facebook.com/ktla5,,,,,,,
357652214365312,Patriot Survival,media,website,https://www.facebook.com/PatriotSurvivalPlan,,,,,,,
199938786716036,Personal Liberty,media,website,https://www.facebook.com/personalliberty,,,,,,,
1435071773455310,Daily Wire,media,website,https://www.facebook.com/DailyWire,,,,,,,
1480717605584630,Trump Wall,group,,https://www.facebook.com/donald.trump.wall,,,,,,,
159207208524,FOX 13 News - Tampa Bay,media,tv,https://www.facebook.com/FOX13TampaBay,,,,,,,
1439321242961380,Vidmax.com,media,website,https://www.facebook.com/vidmaxvids,,,,,,,
598356233569407,AM Joy on MSNBC,media,tv,https://www.facebook.com/amjoyshow,,,,,,,
149817218374125,Girls Just Wanna Have Guns,group,,https://www.facebook.com/girlsjustwannahaveguns,,,,,,,
38342932750,NBC4,media,tv,https://www.facebook.com/NBC4Columbus,,,,,,,
127559550648374,The Daily Dot,media,website,https://www.facebook.com/dailydot,,,,,,,
141513472571212,Bret Baier,figure,journalist,https://www.facebook.com/BretBaierSR,,,,,,,
7938522410,WGN TV,media,tv,https://www.facebook.com/WGNTV,,,,,,,
320840064659503,Newslo,media,website,https://www.facebook.com/Newslo1,,,,,,,
6165653060,AFSCME,group,,https://www.facebook.com/AFSCME,,,,,,,
116789651713844,Yahoo En Español,media,website,https://www.facebook.com/YahooEspanol,,,,,,,
128472013912354,Movie Pilot Superheroes,others,,https://www.facebook.com/MoviepilotSuperheroes,,,,,,,
1405630409737390,We are mitú,media,website,https://www.facebook.com/wearemitu,,,,,,,
138113353016606,The Gaily Grind.com,media,website,https://www.facebook.com/TheGailyGrind,,,,,,,
587015161415888,Papucho Show,media,website,https://www.facebook.com/PapuchoTuGatoCatracho,,,,,,,
396523657071573,Christians Against Electing Leftists,group,,https://www.facebook.com/OBAMAAGAINSTCHRISTIANS,,,,,,,
241711025855990,The Joe Rogan Experience Podcast,media,radio,https://www.facebook.com/JREPodcast,,,,,,,
68174059444,WCVB Channel 5 Boston,media,tv,https://www.facebook.com/wcvb5,,,,,,,
122177661170978,NewsOne,media,website,https://www.facebook.com/NewsOneOfficial,,,,,,,
222149727806378,Against Crony Capitalism,group,,https://www.facebook.com/againstcronycapitalism,,,,,,,
23237898444,High Times,media,magazine,https://www.facebook.com/HIGHTIMESMag,,,,,,,
181893712536,Willies Media LLC,media,website,https://www.facebook.com/EgbertoWillies,,,,,,,
129879573711973,Obama Is Officially The Worst President In American History!,group,,https://www.facebook.com/ObamaWorstInHistory,,,,,,,
41093998634,The Christian Post,media,newspaper,https://www.facebook.com/ChristianPost.Intl,,,,,,,
199732303374586,Freaky The Scary Snowman,group,,https://www.facebook.com/TheScarySnowman,,,,,,,
261624820205,Carly Fiorina,figure,politician,https://www.facebook.com/CarlyFiorina,,,,,,,
112623813202,LifeSiteNews.com,media,newspaper,https://www.facebook.com/LifeSiteNews,,,,,,,
122797691248638,Breaking911,media,website,https://www.facebook.com/Breaking911,,,,,,,
103551633078066,Chelsea Clinton,figure,politician,https://www.facebook.com/chelseaclinton,,,,,,,
114431401958534,KOMO News,media,tv,https://www.facebook.com/KOMONews,,,,,,,
264972983556381,CBS This Morning,media,tv,https://www.facebook.com/CBSThisMorning,,,,,,,
95309701915,Tamron Hall,figure,journalist,https://www.facebook.com/TamronHall,,,,,,,
687958677914631,FiveThirtyEight,media,website,https://www.facebook.com/fivethirtyeight,,,,,,,
440522575997388,The D.C. Clothesline,group,,https://www.facebook.com/d.c.clothesline,,,,,,,
155626841228459,The Silent Majority,group,,https://www.facebook.com/TheSilentMajority12,,,,,,,
159658557547960,WSJ Opinion,media,newspaper,https://www.facebook.com/WSJOpinion,,,,,,,
21218780346,Foreign Policy,media,magazine,https://www.facebook.com/foreign.policy.magazine,,,,,,,
100434040001314,Wonkette,media,magazine,https://www.facebook.com/Wonkette,,,,,,,
398926776798256,Above Average,media,website,https://www.facebook.com/AboveAverage,,,,,,,
326439917486121,Frank Schaeffer,others,,https://www.facebook.com/frank.schaeffer.16,,,,,,,
745995528781548,Marvel Universe,others,,https://www.facebook.com/TheUltimateMarvelUniverse,,,,,,,
11643473298,The Weekly Standard,media,magazine,https://www.facebook.com/weeklystandard,,,,,,,
27111825438,Will Ferrell,others,,https://www.facebook.com/WillFerrell,,,,,,,
6439768716,WMUR-TV,media,tv,https://www.facebook.com/wmur9,,,,,,,
14425952749,The Hollywood Reporter,media,magazine,https://www.facebook.com/HollywoodReporter,,,,,,,
38925837299,Miami Herald,media,newspaper,https://www.facebook.com/miamiherald,,,,,,,
153964677960664,Keith Olbermann Fan Page,figure,journalist,https://www.facebook.com/153964677960664,,,,,,,
46522519207,Austin American-Statesman,media,newspaper,https://www.facebook.com/statesman,,,,,,,
245481491808,Now The End Begins,media,website,https://www.facebook.com/NowTheEndBegins,,,,,,,
309127989103741,The Five,media,tv,https://www.facebook.com/TheFiveFNC,,,,,,,
275873817350,Support Tebow’s Super Bowl Ad,group,,https://www.facebook.com/TebowSuperBowlAd,,,,,,,
176495442402406,The Haitian American,group,,https://www.facebook.com/TheHaitianAmerican,,,,,,,
184749301592842,Occupy Wall St.,group,,https://www.facebook.com/OccupyWallSt,,,,,,,
60237406798,WLOS ABC 13,media,tv,https://www.facebook.com/News13,,,,,,,
6233046685,Ron Paul,figure,politician,https://www.facebook.com/ronpaul,,,,,,,
19420215926,CNSNews.com,media,tv,https://www.facebook.com/cnsnewscom,,,,,,,
166618413413767,Jay Sekulow,figure,journalist,https://www.facebook.com/JaySekulow,,,,,,,
449072550051,Maria Elena Salinas,figure,journalist,https://www.facebook.com/SalinasMariaElena,,,,,,,
492037610911691,Angry American Patriots,media,website,https://www.facebook.com/angryamericanpatriots,,,,,,,
84169421673,Esquire,media,magazine,https://www.facebook.com/Esquire,,,,,,,
1427314137490750,Sid Miller,figure,politician,https://www.facebook.com/MillerForTexas,,,,,,,
149126144574,Fox 59 WXIN Indianapolis,media,tv,https://www.facebook.com/Fox59News,,,,,,,
1768542800042520,Stewart Humor,figure,journalist,https://www.facebook.com/StewartHumor,,,,,,,
238182898451,The Juice Media,media,website,https://www.facebook.com/juicerapnews,,,,,,,
6111063431,Digg,media,website,https://www.facebook.com/digg,,,,,,,
5953023255,Chicago Tribune,media,newspaper,https://www.facebook.com/chicagotribune,,,,,,,
122624624418852,NPR Morning Edition,media,radio,https://www.facebook.com/nprmorningedition,,,,,,,
171964245890,Dr. Tenpenny on Vaccines,figure,journalist,https://www.facebook.com/vaccineinfo,,,,,,,
272030711614,WPXI-TV Pittsburgh,media,tv,https://www.facebook.com/wpxi,,,,,,,
197535293612901,UberFacts,media,website,https://www.facebook.com/UberFacts,,,,,,,
21090771700,Gun Owners of America,group,,https://www.facebook.com/GunOwners,,,,,,,
220198801458577,One America News Network,media,website,https://www.facebook.com/OneAmericaNewsNetwork,,,,,,,
310676529001539,Jessica Dominguez,figure,journalist,https://www.facebook.com/AbogadaLatina,,,,,,,
328028680122,Reclaim America,group,,https://www.facebook.com/ReclaimAmerica,,,,,,,
246976735508369,Being Libertarian,media,website,https://www.facebook.com/beingalibertarian,,,,,,,
58608795408,ABC Action News - WFTS - Tampa Bay,media,tv,https://www.facebook.com/tampabaynews,,,,,,,
72924719987,ABC News,media,tv,https://www.facebook.com/abcnews.au,,,,,,,
220522928130438,Robertson Family Values,media,website,https://www.facebook.com/Philrobertsonsupport,,,,,,,
19013582168,PBS,media,tv,https://www.facebook.com/pbs,,,,,,,
55845270277,World News Now,media,tv,https://www.facebook.com/ABCWorldNewsNow,,,,,,,
443476065755081,Joshua Feuerstein,figure,journalist,https://www.facebook.com/joshua.feuerstein.5,,,,,,,
281168802721,Political Loudmouth,media,website,https://www.facebook.com/281168802721,,,,,,,
9335481377,6abc Action News,media,tv,https://www.facebook.com/6abcActionNews,,,,,,,
29790827612,WSVN-TV,media,tv,https://www.facebook.com/7NewsMiami,,,,,,,
436749055071,Deadspin,media,website,https://www.facebook.com/deadspin,,,,,,,
8810407571,Vanity Fair,media,magazine,https://www.facebook.com/vanityfairmagazine,,,,,,,
101043269988443,Daniel Bongino,figure,politician,https://www.facebook.com/dan.bongino,,,,,,,
136720375047,IrishCentral.com,media,website,https://www.facebook.com/IrishCentral,,,,,,,
7257000829,Gary L. Bauer,figure,politician,https://www.facebook.com/7257000829,,,,,,,
419846804712840,Molon Labe Industries,others,,https://www.facebook.com/molonlabeind,,,,,,,
585201591501053,Anonymous The World is Ours,others,,https://www.facebook.com/ATWIO,,,,,,,
412164878831314,Breaking 4 Trump,group,,https://www.facebook.com/Breaking4Trump,,,,,,,
6683731553,Erykah Badu,others,,https://www.facebook.com/erykahbadu,,,,,,,
6028461107,Moby,others,,https://www.facebook.com/mobymusic,,,,,,,
747113272076027,Hillary for America,group,,https://www.facebook.com/HillaryForAmerica,,,,,,,
72447968144,WFTV Channel 9,media,tv,https://www.facebook.com/wftv,,,,,,,
51936848856,Detroit News,media,website,https://www.facebook.com/DetroitNews,,,,,,,
66197856671,FOX5 Las Vegas,media,tv,https://www.facebook.com/FOX5LasVegas,,,,,,,
305986132775543,Revive America,media,website,https://www.facebook.com/reviveamerica,,,,,,,
198650096517,PinkNews,media,website,https://www.facebook.com/pinknews,,,,,,,
371655802904606,Liberal Identity,group,,https://www.facebook.com/LiberalIdentity,,,,,,,
260933440643373,UltraViolet,group,,https://www.facebook.com/weareultraviolet,,,,,,,
1565918810345070,Lucid Nation,group,,https://www.facebook.com/alucidnation,,,,,,,
78612416276,Eric Bolling,figure,journalist,https://www.facebook.com/EricBolling,,,,,,,
181135410243,Law Enforcement Today,media,website,https://www.facebook.com/law.enforcement.today,,,,,,,
1604383669807600,NPR Politics,media,radio,https://www.facebook.com/nprpolitics,,,,,,,
107699875915002,The Pragmatic Progressive Page,media,website,https://www.facebook.com/PragProgPage,,,,,,,
211524895670316,The Blue Book: A Directory of Progressive and Liberal Pages,group,,https://www.facebook.com/BlueBookDirectory,,,,,,,
417576561609357,Awesome Sh*t My Drill Sergeant Said,media,website,https://www.facebook.com/ASMDSS,,,,,,,
369116414061,KHOU 11 News,media,tv,https://www.facebook.com/KHOU11,,,,,,,
340005092689907,The Daily Banter,media,website,https://www.facebook.com/thedailybanter,,,,,,,
27479046178,Boing Boing,media,website,https://www.facebook.com/boingboing,,,,,,,
339251532832846,Forward,group,,https://www.facebook.com/4wardUSA,,,,,,,
106036541224,NBC2 News,media,tv,https://www.facebook.com/NBC2News,,,,,,,
107651419258212,AOL,media,website,https://www.facebook.com/aol,,,,,,,
132812533432684,Stop Telling Lies,media,website,https://www.facebook.com/LiberalTruth78,,,,,,,
80221381134,WXYZ-TV Channel 7,media,tv,https://www.facebook.com/wxyzdetroit,,,,,,,
262444655369,Christiane Amanpour,figure,journalist,https://www.facebook.com/camanpour,,,,,,,
263743636076,9NEWS (KUSA),media,tv,https://www.facebook.com/ilike9news,,,,,,,
180360322047243,Occupy Healthcare,group,,https://www.facebook.com/OccupyHC,,,,,,,
731743396857610,Mediatakeout,media,website,https://www.facebook.com/mediatakeout,,,,,,,
367271796750940,Counter Current News,media,website,https://www.facebook.com/countercurrentnews,,,,,,,
33618597905,Rush Limbaugh and the EIB Network,media,radio,https://www.facebook.com/RushLimbaughAndTheEIBNetwork,,,,,,,
45168721640,FRONTLINE,media,tv,https://www.facebook.com/frontline,,,,,,,
57972945858,CBS Los Angeles,media,tv,https://www.facebook.com/CBSLA,,,,,,,
145184572013,3TV Phoenix,media,tv,https://www.facebook.com/3TVPhoenix,,,,,,,
210357995667559,The National Memo,media,website,https://www.facebook.com/NationalMemo,,,,,,,
181961455147909,WikiLeaks Updates,group,,https://www.facebook.com/181961455147909,,,,,,,
147772245840,Young Conservatives,group,,https://www.facebook.com/TheYoungCons,,,,,,,
163313620412982,James T Harris,figure,journalist,https://www.facebook.com/JamesTHarrisMedia,,,,,,,
187432262698,FOX News Radio,media,radio,https://www.facebook.com/foxnewsradio,,,,,,,
202859009728184,Choice and Truth,media,website,https://www.facebook.com/CHOICEandTRUTH,,,,,,,
218707647888,"Washington Post Opinions, Outlook, and PostEverything",media,newspaper,https://www.facebook.com/washingtonpostopinions,,,,,,,
119954941781,KOCO 5 News,media,tv,https://www.facebook.com/koco5,,,,,,,
1440616002820790,Daniel Scavino Jr.,figure,politician,https://www.facebook.com/DanScavino,,,,,,,
791373644322801,God Emperor Trump,group,,https://www.facebook.com/GodEmperorTrump,,,,,,,
135010313189665,End Time Headlines,media,website,https://www.facebook.com/135010313189665,,,,,,,
6521822915,Despierta America,media,tv,https://www.facebook.com/despiertamerica,,,,,,,
340093714072,CBS Evening News with Scott Pelley,media,tv,https://www.facebook.com/CBSEveningNews,,,,,,,
188269334547151,Prophecy in the News,media,website,https://www.facebook.com/prophecyinthenews,,,,,,,
102001589864063,Education Action Group,group,,https://www.facebook.com/educationactiongroup,,,,,,,
9208539755,Demi Lovato,others,,https://www.facebook.com/DemiLovato,,,,,,,
180058246050,John Fugelsang,others,,https://www.facebook.com/180058246050,,,,,,,
90240021027,NBC LA,media,tv,https://www.facebook.com/NBCLA,,,,,,,
561591777188116,Ron Paul Institute for Peace and Prosperity,group,,https://www.facebook.com/RonPaulInstitute,,,,,,,
95926963131,People,media,magazine,https://www.facebook.com/peoplemag,,,,,,,
117390398386135,Wake Up News,media,website,https://www.facebook.com/WakeUpNewss,,,,,,,
568888089890063,"The Good, the Chad, & the Ugly",others,,https://www.facebook.com/ChadRMacDonald,,,,,,,
1559412207662260,Blue Dem Warriors,group,,https://www.facebook.com/bluedemwarriors,,,,,,,
425390150874429,Sean Brown,figure,journalist,https://www.facebook.com/seanbrown.journalist,,,,,,,
131043201847,MarketWatch,media,website,https://www.facebook.com/marketwatch,,,,,,,
325935647511804,Joe Walsh,others,,https://www.facebook.com/joewalsh,,,,,,,
