statistic_yyy,district_code,site_id,village,single_age_15down_m,single_age_15_19_m,single_age_20_24_m,single_age_25_29_m,single_age_30_34_m,single_age_35_39_m,single_age_40_44_m,single_age_45_49_m,single_age_50_54_m,single_age_55_59_m,single_age_60_64_m,single_age_65_69_m,single_age_70_74_m,single_age_75_79_m,single_age_80_84_m,single_age_85_89_m,single_age_90_94_m,single_age_95_99_m,single_age_100up_m,single_age_15down_f,single_age_15_19_f,single_age_20_24_f,single_age_25_29_f,single_age_30_34_f,single_age_35_39_f,single_age_40_44_f,single_age_45_49_f,single_age_50_54_f,single_age_55_59_f,single_age_60_64_f,single_age_65_69_f,single_age_70_74_f,single_age_75_79_f,single_age_80_84_f,single_age_85_89_f,single_age_90_94_f,single_age_95_99_f,single_age_100up_f,married_15down_m,married_15_19_m,married_20_24_m,married_25_29_m,married_30_34_m,married_35_39_m,married_40_44_m,married_45_49_m,married_50_54_m,married_55_59_m,married_60_64_m,married_65_69_m,married_70_74_m,married_75_79_m,married_80_84_m,married_85_89_m,married_90_94_m,married_95_99_m,married_100up_m,married_15down_f,married_15_19_f,married_20_24_f,married_25_29_f,married_30_34_f,married_35_39_f,married_40_44_f,married_45_49_f,married_50_54_f,married_55_59_f,married_60_64_f,married_65_69_f,married_70_74_f,married_75_79_f,married_80_84_f,married_85_89_f,married_90_94_f,married_95_99_f,married_100up_f,divorced_15down_m,divorced_15_19_m,divorced_20_24_m,divorced_25_29_m,divorced_30_34_m,divorced_35_39_m,divorced_40_44_m,divorced_45_49_m,divorced_50_54_m,divorced_55_59_m,divorced_60_64_m,divorced_65_69_m,divorced_70_74_m,divorced_75_79_m,divorced_80_84_m,divorced_85_89_m,divorced_90_94_m,divorced_95_99_m,divorced_100up_m,divorced_15down_f,divorced_15_19_f,divorced_20_24_f,divorced_25_29_f,divorced_30_34_f,divorced_35_39_f,divorced_40_44_f,divorced_45_49_f,divorced_50_54_f,divorced_55_59_f,divorced_60_64_f,divorced_65_69_f,divorced_70_74_f,divorced_75_79_f,divorced_80_84_f,divorced_85_89_f,divorced_90_94_f,divorced_95_99_f,divorced_100up_f,widowed_15down_m,widowed_15_19_m,widowed_20_24_m,widowed_25_29_m,widowed_30_34_m,widowed_35_39_m,widowed_40_44_m,widowed_45_49_m,widowed_50_54_m,widowed_55_59_m,widowed_60_64_m,widowed_65_69_m,widowed_70_74_m,widowed_75_79_m,widowed_80_84_m,widowed_85_89_m,widowed_90_94_m,widowed_95_99_m,widowed_100up_m,widowed_15down_f,widowed_15_19_f,widowed_20_24_f,widowed_25_29_f,widowed_30_34_f,widowed_35_39_f,widowed_40_44_f,widowed_45_49_f,widowed_50_54_f,widowed_55_59_f,widowed_60_64_f,widowed_65_69_f,widowed_70_74_f,widowed_75_79_f,widowed_80_84_f,widowed_85_89_f,widowed_90_94_f,widowed_95_99_f,widowed_100up_f
107,66000140006,臺中市梧棲區,安仁里,74,31,42,24,22,20,11,11,3,5,1,2,0,0,1,2,0,0,0,55,25,38,30,9,10,10,4,5,4,1,1,3,1,0,0,0,0,0,0,0,0,5,13,21,28,28,19,28,34,19,14,8,4,0,2,0,0,0,0,2,8,22,31,26,30,28,24,21,21,7,5,1,1,0,0,0,0,0,0,1,0,3,6,7,5,5,5,1,1,0,0,0,0,0,0,0,0,0,1,3,3,4,3,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,4,4,0,0,0,0,0,0,0,1,1,0,0,2,1,3,4,10,10,7,5,0,3,0
107,66000140007,臺中市梧棲區,草湳里,539,232,261,268,171,135,82,36,21,11,8,2,1,2,0,0,0,0,0,528,214,228,240,141,90,37,28,15,20,7,1,3,1,0,0,0,0,0,0,1,10,29,139,234,172,172,182,232,219,156,78,41,41,13,2,0,0,0,2,17,64,171,214,174,155,177,220,179,125,51,37,26,1,0,0,0,0,0,0,2,7,26,38,35,41,30,23,16,6,1,0,1,0,0,0,0,1,1,3,7,34,32,28,23,25,19,4,5,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,6,7,12,5,12,11,10,3,0,0,0,0,0,0,0,7,6,6,15,29,52,55,30,45,38,20,11,3,0
107,66000140008,臺中市梧棲區,南簡里,451,193,223,198,128,107,55,29,21,12,5,5,0,0,0,0,0,1,0,494,168,217,167,107,83,47,19,11,9,0,2,0,1,0,0,0,0,0,0,0,3,41,97,209,228,182,173,136,146,95,53,35,19,5,3,0,0,0,3,6,51,142,270,207,171,165,148,125,78,52,25,7,4,1,0,0,0,0,0,1,12,22,19,32,16,16,11,4,5,4,1,0,0,0,0,0,0,0,2,8,14,15,14,17,17,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,5,9,4,8,2,2,4,1,1,0,0,0,0,0,2,3,6,6,24,27,38,24,20,15,12,8,2,0
107,66000140009,臺中市梧棲區,福德里,452,183,206,160,118,82,51,19,24,7,3,1,1,1,0,0,0,0,0,447,172,193,132,76,76,44,28,17,7,6,1,3,0,0,0,0,0,0,0,0,4,36,102,162,175,161,122,149,116,97,41,43,20,4,2,1,0,0,0,6,63,127,185,174,159,140,122,113,75,32,33,10,2,1,0,0,0,0,0,6,11,14,14,31,33,16,7,7,2,1,0,0,0,0,0,0,1,0,8,10,13,24,10,18,3,14,5,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,6,8,6,5,7,7,3,2,4,0,0,0,0,0,1,1,2,7,8,13,33,26,28,22,29,14,9,0,0
107,66000140010,臺中市梧棲區,大庄里,890,323,288,273,206,136,84,38,19,16,5,4,0,2,2,0,0,0,0,825,322,300,250,134,87,80,46,29,10,10,5,0,0,3,0,0,0,0,0,0,11,66,147,289,286,235,232,226,223,177,95,53,27,11,4,1,0,0,3,12,85,202,312,314,245,210,207,220,168,71,42,19,6,2,0,0,0,0,3,3,14,25,40,41,30,21,16,10,2,3,0,0,0,0,0,0,0,3,4,19,32,50,34,26,23,24,10,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,15,16,21,17,18,6,1,1,0,0,0,0,0,1,4,10,15,18,43,42,52,40,33,23,6,2,0
107,66000140011,臺中市梧棲區,大村里,663,256,274,252,154,96,40,26,23,13,6,3,1,2,0,0,1,0,0,654,242,246,192,104,87,41,17,18,11,4,1,2,0,0,0,0,0,0,0,0,6,28,117,201,194,175,181,201,178,122,54,33,17,8,1,0,0,0,0,8,63,170,213,229,187,196,204,176,96,38,20,10,1,0,0,0,0,0,4,7,6,27,29,24,39,27,18,9,0,3,1,1,0,0,0,0,0,1,8,15,25,31,34,22,25,25,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,5,9,13,7,5,3,0,0,0,0,0,0,0,5,6,8,13,27,30,30,20,25,32,23,8,1,1
107,66000140012,臺中市梧棲區,興農里,180,107,101,93,63,47,33,18,16,1,6,2,0,1,0,0,0,0,0,176,91,96,76,34,33,24,12,4,6,0,1,0,0,0,0,0,0,0,0,0,5,7,47,68,92,102,84,68,72,52,33,28,15,2,0,0,0,0,0,5,17,51,96,86,72,87,62,46,42,31,20,6,2,0,0,0,0,0,0,2,6,7,10,10,11,10,4,4,1,1,0,0,0,0,0,0,0,1,2,5,10,7,5,7,7,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,4,3,6,10,4,2,0,1,0,0,0,0,0,0,1,5,7,9,10,15,13,21,15,13,8,2,0
107,66000140013,臺中市梧棲區,永寧里,196,81,86,87,60,47,40,13,13,5,2,0,1,0,1,0,0,0,0,200,72,77,71,51,33,32,10,11,2,8,1,0,0,2,0,0,0,0,0,0,3,14,43,71,79,65,79,100,72,48,24,24,14,3,3,0,1,0,2,5,17,51,94,74,44,62,81,54,41,19,23,11,3,2,0,0,0,0,0,1,8,7,10,10,13,12,4,4,1,1,1,0,0,0,0,0,0,0,2,3,7,11,8,10,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,3,2,3,7,3,4,7,3,1,0,0,0,0,0,0,0,4,2,4,7,23,21,22,20,17,12,3,0,1
107,66000140014,臺中市梧棲區,永安里,229,105,128,97,59,53,39,22,7,7,1,2,1,0,0,0,0,0,0,178,87,113,86,46,35,28,12,5,5,3,0,2,0,0,0,0,0,0,0,0,3,19,48,76,79,83,86,88,90,68,40,24,19,4,2,0,0,0,1,5,21,60,91,86,75,76,76,74,62,29,17,10,5,0,0,0,0,0,0,1,3,8,10,15,13,4,4,2,2,1,0,0,0,0,0,0,0,1,1,5,5,14,8,6,5,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,5,1,3,3,6,2,1,0,0,0,0,0,1,0,1,3,7,6,14,15,16,16,24,11,4,2,0
107,66000150001,臺中市后里區,廣福里,162,69,93,56,45,48,28,14,14,9,6,6,2,0,0,3,2,1,0,145,62,92,45,19,25,15,18,7,1,3,1,0,0,0,0,0,0,0,0,0,4,13,36,46,55,53,60,48,60,35,22,9,12,22,13,0,0,0,1,3,29,53,59,51,48,52,47,40,35,13,12,6,2,0,0,0,0,0,1,1,3,14,11,19,19,18,14,11,6,0,1,1,3,0,0,0,0,2,3,5,19,21,24,20,13,8,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,7,3,4,5,3,1,0,0,0,0,0,1,1,3,5,10,16,29,50,24,23,14,11,4,0,0
107,66000150002,臺中市后里區,仁里里,86,49,47,20,24,28,18,8,10,3,6,0,1,0,2,0,0,0,0,86,35,36,24,23,16,9,3,0,4,3,1,0,0,0,0,0,0,0,0,0,3,9,15,24,22,32,41,33,33,24,16,13,8,8,3,0,0,0,0,4,9,24,36,21,31,26,33,32,23,10,9,6,2,0,0,0,0,0,1,0,2,8,7,10,7,9,4,4,2,0,1,0,0,1,0,0,0,1,0,2,5,10,7,7,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,8,4,3,0,0,0,0,0,0,1,1,1,1,1,4,10,18,13,8,12,9,2,1,0
107,66000150003,臺中市后里區,義里里,273,112,149,123,80,81,51,24,9,9,3,5,0,0,0,1,2,0,0,247,97,122,101,47,45,30,20,12,5,7,3,2,1,0,0,0,0,0,0,0,5,23,46,81,88,87,91,103,111,69,31,36,17,23,8,1,0,0,0,8,37,66,104,90,83,90,91,86,65,32,17,13,5,1,0,0,0,0,1,3,6,8,12,18,23,15,20,8,2,0,2,2,1,0,0,0,0,2,2,9,21,11,24,27,22,18,6,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,3,3,6,9,9,5,0,0,0,0,0,0,0,3,3,7,6,18,23,44,30,31,27,14,5,1,0
107,66000150004,臺中市后里區,后里里,295,152,156,160,103,65,48,25,15,17,6,2,2,1,1,0,0,0,0,304,128,127,105,56,54,21,16,10,8,7,1,0,0,0,0,1,0,0,0,0,8,21,47,110,109,116,118,136,112,96,67,63,18,6,5,0,0,0,0,14,44,71,128,127,104,106,127,107,90,58,27,11,4,0,0,0,0,0,2,6,9,8,17,29,25,22,8,4,1,2,0,1,1,0,0,0,0,0,5,8,16,24,24,19,18,9,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,5,4,5,4,6,8,3,4,1,0,0,0,0,1,0,1,0,7,10,19,21,34,29,35,28,23,6,2,0
107,66000150005,臺中市后里區,厚里里,186,88,87,77,50,45,21,16,9,5,2,4,1,0,0,0,0,0,0,167,81,72,67,44,30,13,12,7,3,1,2,1,0,0,0,0,0,0,0,0,3,14,36,67,60,71,63,75,57,54,36,33,13,6,0,0,0,0,0,7,29,52,51,74,64,78,65,54,40,27,22,5,2,0,0,0,0,0,0,3,3,10,14,14,14,8,8,4,0,4,0,0,0,0,0,0,0,0,5,4,15,17,9,14,2,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,4,5,10,6,4,0,0,0,0,0,0,1,2,0,1,4,2,10,12,22,15,18,12,11,4,0,1
107,66000150006,臺中市后里區,墩東里,518,210,195,169,118,92,54,32,29,7,5,7,1,0,3,0,0,1,1,449,164,160,140,86,62,41,28,19,3,2,4,2,0,0,0,0,0,0,0,0,3,31,80,150,184,153,147,137,134,139,68,49,18,15,5,0,0,0,1,13,53,115,194,179,135,135,150,136,102,45,33,15,4,2,0,0,0,0,0,1,5,23,19,40,23,17,14,11,4,3,0,0,0,0,0,0,0,0,4,18,31,30,25,21,14,13,11,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,4,9,9,13,7,2,2,0,0,0,0,0,1,0,5,2,10,14,34,51,51,41,45,18,8,4,0
107,66000150007,臺中市后里區,墩西里,164,67,80,59,68,30,27,28,20,13,9,5,2,1,2,1,0,0,0,151,53,56,61,45,22,19,5,9,5,4,3,2,1,0,0,0,0,0,0,0,4,9,35,61,58,47,46,74,63,57,34,20,10,4,2,0,0,0,0,3,16,39,75,48,49,49,60,51,44,26,9,5,3,0,0,0,0,0,0,1,5,7,17,10,19,20,7,5,1,2,2,0,0,0,0,0,0,0,2,7,13,12,11,13,9,8,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,6,6,4,6,7,3,3,0,0,0,0,0,0,1,2,3,5,15,10,14,26,23,20,12,6,3,0
107,66000150008,臺中市后里區,墩南里,300,116,143,137,91,61,40,20,12,7,2,2,0,0,0,0,0,0,0,283,120,108,98,54,48,21,26,11,5,3,1,0,0,2,0,0,0,0,0,0,2,19,75,107,130,102,117,109,113,90,46,39,12,11,2,0,0,0,0,6,29,96,128,124,98,83,116,88,74,26,23,8,2,0,0,0,0,0,0,1,12,15,24,16,24,9,11,7,3,2,0,0,0,0,0,0,0,0,4,10,14,17,13,15,13,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,5,15,11,8,3,0,0,0,0,0,0,1,2,2,2,14,21,25,22,23,25,36,25,6,2,0
107,66000150009,臺中市后里區,墩北里,344,123,155,151,88,75,36,23,20,14,6,1,2,0,0,0,0,0,0,309,129,148,95,64,43,33,22,17,7,5,1,3,0,1,0,0,0,0,0,0,2,26,59,97,107,105,115,116,107,82,49,31,15,2,1,0,0,0,0,10,37,83,123,104,114,107,124,84,65,30,17,8,1,1,0,0,0,0,1,3,4,22,16,16,18,12,10,8,2,2,0,0,1,0,0,0,0,0,8,10,27,21,11,18,11,11,9,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,4,5,6,8,7,8,8,8,2,0,0,0,0,0,0,0,2,2,5,12,12,38,24,33,42,20,14,8,3,0
107,66000150010,臺中市后里區,中和里,232,99,94,88,72,42,19,17,12,7,7,1,0,0,0,0,0,0,0,213,88,113,68,47,28,26,19,8,3,2,1,0,0,0,0,0,0,0,0,0,4,14,60,65,80,72,82,93,87,64,32,33,13,5,1,0,0,0,0,7,28,53,71,96,64,97,74,63,48,31,14,6,2,0,0,0,0,0,1,2,4,7,21,15,14,9,12,4,2,0,1,0,0,0,0,0,0,1,1,5,9,8,12,13,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,3,5,5,1,0,0,0,0,0,0,0,2,0,3,12,15,18,15,24,18,24,14,4,1,1
107,66000150011,臺中市后里區,舊社里,213,100,101,79,62,28,18,7,8,4,2,2,2,3,1,0,0,0,0,228,79,105,69,25,18,15,4,2,2,3,0,0,0,0,0,0,0,0,0,0,3,22,50,68,80,64,60,77,59,54,27,14,10,5,4,0,0,0,0,6,31,73,95,76,63,59,63,53,34,15,12,5,1,0,0,0,0,0,1,2,4,11,12,13,15,12,6,1,1,3,0,1,0,0,0,0,0,1,1,4,9,16,12,7,6,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,5,6,6,4,5,0,0,0,0,0,0,0,3,4,5,3,16,12,21,15,18,9,9,8,1,0
107,66000150012,臺中市后里區,聯合里,126,63,68,68,30,27,13,10,14,7,4,2,0,4,1,0,0,0,0,102,60,57,36,22,22,13,4,7,4,2,0,0,0,0,0,0,0,0,0,0,4,8,26,37,50,50,55,66,40,39,35,21,10,6,0,0,0,0,1,1,13,30,60,49,51,53,52,50,37,13,13,9,2,0,0,0,0,0,0,0,3,5,8,14,12,6,6,4,2,1,2,0,0,0,0,0,0,0,2,2,7,9,7,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,2,3,5,8,4,0,1,1,0,0,0,0,0,1,2,3,5,8,8,17,13,15,20,11,5,0,1
107,66000150013,臺中市后里區,太平里,174,85,94,74,38,42,19,19,9,6,6,0,2,0,1,0,1,0,0,175,87,108,64,32,29,10,5,5,3,3,0,2,0,0,0,0,0,0,0,0,0,16,43,58,56,87,86,82,84,44,28,25,13,5,3,0,0,0,0,3,23,40,68,67,79,76,58,54,34,20,13,9,3,1,0,0,0,0,0,1,6,12,11,13,10,17,5,2,1,1,1,0,1,0,0,0,0,1,6,5,10,7,7,13,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,4,2,4,6,4,6,3,1,0,0,0,0,0,0,1,2,1,7,6,21,18,12,15,27,22,9,2,0
107,66000150014,臺中市后里區,眉山里,281,148,152,104,69,69,37,17,10,9,11,3,1,2,1,0,0,0,0,262,133,119,87,49,42,31,11,6,2,3,1,0,0,0,0,1,0,0,0,1,4,14,44,100,110,108,103,106,105,86,48,32,11,9,1,1,0,0,1,6,30,71,110,107,100,98,96,81,67,31,25,7,1,2,0,0,0,0,0,3,9,16,23,22,16,9,14,10,4,1,1,0,0,0,0,0,0,1,8,10,16,23,10,14,10,6,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,9,6,3,5,9,7,0,0,0,0,0,0,1,1,4,2,7,12,39,33,28,28,26,21,8,1,1
107,66000150015,臺中市后里區,泰安里,91,59,57,53,37,27,18,8,9,7,3,3,4,1,1,0,0,0,0,70,54,60,32,24,17,10,9,4,4,1,1,0,1,1,0,1,0,0,0,0,2,6,19,27,30,44,52,58,44,31,13,17,10,3,1,1,0,0,0,6,9,25,36,34,42,46,31,38,27,6,11,5,4,0,0,0,0,0,0,2,0,6,12,11,7,12,8,2,2,1,1,0,0,0,0,0,0,1,2,3,8,6,7,7,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,5,4,6,2,3,0,0,0,0,0,0,1,0,1,4,3,7,14,8,9,11,18,12,8,1,0
107,66000150016,臺中市后里區,公館里,181,81,76,88,57,31,18,11,9,8,3,0,3,0,0,1,0,0,0,168,80,81,73,22,23,14,8,9,3,0,0,2,0,0,0,0,0,1,0,0,4,21,37,55,59,48,96,82,73,52,33,24,21,9,0,0,0,0,0,19,27,46,76,56,63,67,61,55,44,16,20,12,5,1,0,0,0,0,0,2,2,11,12,15,20,17,12,5,3,1,1,0,0,0,0,0,0,1,3,9,9,7,7,10,7,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,3,6,6,6,8,5,1,0,0,0,0,0,0,1,2,3,8,9,10,7,11,22,26,15,5,0,0
107,66000150017,臺中市后里區,月眉里,181,76,57,65,59,39,27,16,10,12,8,2,0,1,0,0,0,0,0,157,69,79,47,33,23,12,14,7,3,4,0,0,0,0,1,0,0,0,0,0,2,19,26,67,63,49,74,77,52,47,28,29,9,6,0,0,0,0,1,2,16,47,69,59,43,63,62,44,29,17,16,5,5,0,0,0,0,0,0,0,9,13,11,8,14,5,13,3,3,0,0,0,0,0,0,0,0,0,3,6,9,7,7,5,8,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,2,3,7,3,10,3,3,1,0,0,0,0,0,1,1,0,2,6,7,18,18,14,14,24,10,8,0,0
107,66000150018,臺中市后里區,義德里,221,86,116,86,71,43,47,21,11,9,2,1,1,0,0,0,1,0,0,196,101,103,83,52,49,33,16,9,4,2,0,1,0,1,0,0,0,0,0,0,7,14,48,57,78,75,91,65,69,83,41,23,18,8,5,0,0,0,1,7,23,59,86,87,51,76,81,90,71,32,15,8,0,0,0,0,0,0,0,2,7,14,22,26,25,14,4,7,3,4,1,0,0,0,0,0,0,2,1,11,11,28,15,14,12,10,10,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,1,5,5,7,2,9,2,0,0,0,0,0,0,0,0,2,5,10,14,25,35,33,29,18,6,5,1,0
107,66000160001,臺中市神岡區,神岡里,276,131,141,130,92,68,37,25,20,5,4,9,1,0,0,0,1,0,0,262,99,137,102,55,33,30,19,14,1,3,3,0,0,0,1,0,0,0,0,0,5,13,48,95,107,98,97,115,110,92,44,28,19,10,5,0,0,0,1,7,31,74,100,97,96,106,110,100,62,33,18,11,6,1,0,0,0,0,1,2,8,19,30,16,19,20,11,7,8,4,0,0,0,0,0,0,0,3,4,13,18,10,10,21,16,4,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4,7,5,9,3,8,2,1,0,0,0,0,0,1,0,0,6,10,21,24,20,15,25,16,20,8,2,0
107,66000160002,臺中市神岡區,庄前里,176,82,106,80,49,38,18,19,12,8,1,0,2,0,0,0,0,0,0,169,62,91,89,34,22,18,6,6,3,1,2,0,0,0,0,0,0,0,0,0,4,16,56,58,71,69,78,71,72,49,35,27,7,6,1,0,0,0,1,7,12,70,70,62,68,71,76,66,43,26,14,4,1,1,0,0,0,0,0,2,2,8,11,10,16,10,4,3,0,1,0,0,1,0,0,0,0,1,6,4,13,7,6,9,10,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,4,3,5,3,5,0,0,0,0,0,0,1,0,1,2,3,6,11,15,17,16,22,15,14,2,1,0
107,66000160003,臺中市神岡區,北庄里,188,108,120,110,73,62,29,16,12,9,10,3,2,1,1,0,0,0,0,187,65,105,94,45,37,21,3,8,4,6,0,2,0,1,0,0,0,0,0,0,0,17,58,98,74,59,84,99,107,63,39,16,13,5,0,0,0,0,1,4,27,72,88,74,63,104,92,88,46,22,12,8,0,0,0,0,0,0,1,1,2,9,16,9,11,12,10,6,7,1,0,0,0,0,0,0,0,0,2,7,10,13,14,8,12,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,4,4,10,4,2,0,0,0,0,0,0,0,0,2,3,2,8,15,21,15,18,24,15,5,1,1
107,66000160004,臺中市神岡區,庄後里,204,69,99,79,61,36,14,18,10,2,4,0,0,2,0,0,0,0,0,178,78,88,50,31,26,18,12,2,6,2,1,1,0,0,0,0,0,0,0,0,2,16,47,86,78,58,80,71,77,71,32,27,21,5,1,0,0,0,1,2,35,59,88,65,61,75,76,59,53,23,21,14,1,1,0,0,0,0,0,2,2,9,10,8,16,6,7,3,1,1,0,1,0,0,0,0,0,1,4,4,12,5,4,5,9,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,5,5,4,4,3,0,0,0,0,0,0,0,1,0,3,5,9,15,12,13,18,16,14,5,1,0
107,66000160005,臺中市神岡區,社口里,746,282,340,322,242,164,74,42,36,10,9,4,2,1,1,0,0,0,0,616,245,272,232,153,93,58,40,24,9,5,4,4,2,1,1,0,1,0,0,1,4,38,162,251,234,203,241,253,242,163,89,60,38,12,6,0,0,0,2,11,86,191,280,221,225,251,286,214,125,59,43,25,4,1,0,0,0,0,3,3,17,35,53,22,32,30,13,9,6,4,1,0,0,0,0,0,0,0,7,23,34,34,35,31,28,20,15,3,3,1,1,0,0,0,0,0,0,0,1,0,0,3,5,6,10,14,8,13,11,6,3,0,0,0,0,0,0,0,5,7,9,18,31,48,67,37,48,41,36,16,4,0
107,66000160006,臺中市神岡區,社南里,540,206,258,235,169,108,52,44,19,12,5,2,2,1,0,0,0,0,0,500,191,229,165,119,77,40,26,10,9,1,0,1,2,1,0,0,0,0,0,0,2,42,97,164,164,147,199,189,199,127,66,38,30,10,4,0,0,0,0,10,51,137,188,172,161,190,197,169,111,40,30,21,3,0,0,0,0,0,1,2,8,10,21,18,21,15,14,15,1,1,0,0,0,0,0,0,0,3,4,16,18,23,13,20,23,11,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,7,5,11,10,10,5,3,0,1,0,0,0,0,1,2,3,3,10,17,35,32,26,41,23,37,11,1,0
107,66000160007,臺中市神岡區,三角里,239,87,90,91,81,49,33,18,11,9,8,3,2,0,0,0,0,0,1,201,101,90,70,41,32,25,14,9,5,4,3,0,0,0,0,0,0,0,0,0,2,8,50,85,88,82,71,107,87,68,38,33,15,6,3,0,0,0,0,4,24,62,107,83,53,80,82,67,69,24,21,6,2,1,0,0,0,0,0,0,10,8,8,12,18,9,11,4,3,0,0,0,0,0,0,0,0,1,2,9,13,8,19,7,4,5,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,7,7,3,4,2,1,0,0,0,0,0,2,0,3,1,8,12,22,13,15,27,23,12,9,0,1
107,66000160008,臺中市神岡區,岸裡里,203,109,122,116,95,75,31,25,15,9,6,4,1,0,0,0,0,0,0,176,100,117,86,51,44,38,13,17,6,5,2,1,0,0,0,0,0,0,0,0,3,15,51,80,74,90,86,102,99,66,33,38,12,4,1,0,0,0,0,4,29,59,93,77,92,81,108,92,56,31,17,9,4,0,0,0,0,0,0,3,2,11,13,13,18,17,12,6,4,1,1,0,0,0,0,0,0,1,2,5,14,10,15,16,13,17,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,4,9,8,6,2,1,0,0,0,0,1,1,0,1,1,8,10,17,23,25,19,20,17,3,0,1
107,66000160009,臺中市神岡區,大社里,312,167,212,170,105,91,48,30,15,14,8,5,1,1,0,0,0,0,0,285,174,198,141,76,49,39,30,11,5,8,2,3,0,0,1,0,0,0,0,0,5,30,81,124,148,138,147,172,100,87,44,24,12,7,2,0,0,0,1,13,43,83,151,159,168,159,167,95,68,29,11,5,2,0,0,0,0,0,1,4,11,16,15,24,27,15,22,6,2,3,1,2,0,0,0,0,0,1,10,17,36,41,32,54,33,29,14,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,5,5,7,2,6,6,2,0,0,0,0,0,0,0,3,5,12,11,24,32,32,16,17,20,13,4,1,0
107,66000160010,臺中市神岡區,豐洲里,486,260,324,295,194,144,78,62,28,24,19,13,1,4,1,0,0,0,0,472,259,295,201,142,106,60,37,26,18,13,6,1,2,2,0,0,0,0,0,0,8,42,149,211,225,219,218,254,267,196,122,83,39,15,4,0,0,0,1,15,55,142,225,216,198,213,261,238,174,69,56,18,5,1,0,0,0,0,1,5,11,24,32,45,37,31,21,15,8,5,0,0,0,0,0,0,0,5,8,18,31,36,33,33,31,22,10,2,6,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,9,15,8,11,18,13,3,0,0,0,0,0,0,1,4,5,5,19,28,35,67,62,45,52,36,17,3,1
107,66000160011,臺中市神岡區,神洲里,212,90,106,108,84,41,27,16,9,6,2,2,2,0,2,0,0,0,0,202,89,90,97,58,39,19,10,5,4,2,0,2,0,0,0,0,0,0,0,0,3,16,53,68,83,68,84,111,84,79,32,27,19,2,2,0,0,0,1,5,27,58,86,75,69,90,91,77,56,21,14,9,4,0,0,0,0,0,0,0,5,7,13,14,10,13,12,4,1,2,3,0,0,0,0,0,0,0,5,9,3,10,16,5,7,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,5,4,5,6,9,1,1,0,0,0,0,1,0,0,1,5,10,11,19,19,18,22,24,14,7,1,0
